book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,1,ISANG PAGCACAPISAN.,96,"—¡Aba, napacatang̃ì namang ibon!—ang saysay ni Fr. Dámaso, na siya'y minamasdan ng̃ boong pagtatacá—¡Pumarito sa sariling gugol at sa mg̃a cahaling̃án lamang!"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,97,¡Cacaibá namáng totoo!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,98,¡Ganyang caraming mg̃a libro ... sucat na ang magcaroon ng̃ dalawang dáling noo....
Noli Me Tangere,1,ISANG PAGCACAPISAN.,99,Sa ganya'y maraming sumulat ng̃ mg̃a dakílang libro!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,100,¡Sucat na ang magcaroon ng̃ dalawang daling noo....
Noli Me Tangere,1,ISANG PAGCACAPISAN.,101,"—Sinasabi ng̃ ""cagalanggalang po ninyo"" (""Vuestra reverencia""), párì Dámaso—ang biglang isinalabat ng̃ dominico na pinutol ang salitaan—na cayo'y nanaháng dalawampong taón sa bayang San Diego at cayo umalis doon...."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,102,¿hindî pô ba kinalúlugdan ng̃ inyong cagalang̃an ang bayang iyon?
Noli Me Tangere,1,ISANG PAGCACAPISAN.,103,Biglang nawalâ ang catowaan ni Fr. Dámaso at tumiguil ng̃ pagtatawá sa tanóng na itong ang anyo'y totoong parang walang anó man at hindî sinásadyâ.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,104,Nagpatuloy ng̃ pananalitâ ang dominico ng̃ anaki'y lalong nagwáwalang bahálà:
Noli Me Tangere,1,ISANG PAGCACAPISAN.,105,—Marahil ng̃a'y nacapagpipighati ang iwan ang isáng bayang kinátahanang dalawampong taón at napagkikilalang tulad sa hábitong suot.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,106,"Sa ganáng akin lamang naman, dinaramdam cong iwan ang Camilíng, gayóng iilang buwan acóng nátira roon ... ng̃uni't yaó'y guinawâ ng̃ mg̃a púnò sa icagagaling ng̃ Capisanan ... at sa icágagaling co namán."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,107,"Noon lamang ng̃ gabíng iyón, tila totoong natilihan si Fr. Dámaso."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,108,"Di caguinsaguinsa'y pinacabigyanbigyan ng̃ suntóc ang palung̃án ng̃ camáy ng̃ canyáng sillón, huming̃a ng̃ malacás at nagsalitâ:"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,109,—¡O may Religión ó wala! sa macatuid baga'y ¡ó ang mg̃a cura'y may calayâan ó walâ!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,110,"¡Napapahamac ang lupang itó, na sa capahamacán!"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,111,At sácâ mulíng sumuntóc.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,112,"—¡Hindi!—ang sagót na paang̃il at galit, at saca biglang nagpatinghigâ ng̃ boong lacás sa hiligán ng̃ sillón."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,113,Sa pagcámanghâ ng̃ nang̃asasalas ay nang̃agting̃inan sa pulutóng na iyón: itinungháy ng̃ dominico ang canyáng ulo upang tingnán niya si pári Dámaso sa ilalim ng̃ canyáng salamín sa mata.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,114,"Tumiguil na sandali ang dalawáng extranjerong nang̃agpapasial, nang̃agting̃inan, ipinakitang saglít ang caniláng mg̃a pang̃il; at pagdaca'y ipinagpatuloy uli ang caniláng pagpaparoo't parito."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,115,—¡Masamâ ang loob dahiláng hindî ninyó binigyán ng̃ Reverencia (Cagalang-galang)!—ang ibinulóng sa taing̃a ng̃ binatang mapulá ang buhóc ni guinoong Laruja.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,116,"—¿Anó pô bâ, ang ibig sabihin ng̃ ""cagalanggalang"" ninyó (Vuestra Reverencia)?"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,117,"¿anó ang sa inyo'y nangyayari?—ang mg̃a tanóng ng̃ dominico at ng̃ teniente, na iba't ibá ang taas ng̃ voces."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,118,—¡Cayâ dumaráting dito ang lubháng maraming mg̃a sacunâ!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,119,"¡Tinatangkílik ng̃ mg̃a pinúnò ang mg̃a ""hereje"" laban sa mg̃a ""ministro"" ng̃ Dios! ang ipinagpatuloy ng̃ franciscano na ipinagtutumâas ang canyáng malulusog ó na mg̃a panuntóc."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,120,—¿Anó pô ba ang ibig ninyóng sabihin?—ang mulíng itinanóng ng̃ abot ng̃ kilay na teniente na anyóng titindig.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,121,"—¿Na cung anó ang íbig cong sabíhin?—ang inulit ni Fr. Dámaso, na lalong inilacás ang voces at humaráp sa teniente.—¡Sinasabi co ang ibig cong sabihin!"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,122,"Acó, ang ibig cong sabihi'y pagca itinatapon ng̃ cura sa canyáng libing̃an ang bangcáy ng̃ isáng ""hereje,"" sino man, cahi ma't ang hárì ay waláng catuwirang makialám, at lalò ng̃ waláng catuwirang macapagparusa."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,123,"¡At ng̃ayo'y ang isáng ""generalito"", ang isáng generalito Calamidad ...!"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,124,"—¡Párì, ang canyáng Carilagán (ang marilág bagáng Gobernador General) ay Vice-Real Patrono,—ang sigaw ng̃ teniente na nagtindíg."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,125,"—¡Anó bang Carilagán ó Vice-Real Patrono man!—ang sagót ng̃ franciscanong nagtindíg din.—Cung nangyari itó sa ibáng panaho'y kinaladcád sana siyá ng̃ pababâ sa hagdanan, tulad ng̃ minsa'y guinawâ ng̃ mg̃a Capisanan ng̃ mg̃a fraile sa pusóng na Gobernador Bustamante."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,126,¡Ang mg̃a panahóng iyón ang tunay na panahón ng̃ pananampalataya!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,127,—Ipinauunawà co sa inyó na di co maitutulot ...
Noli Me Tangere,1,ISANG PAGCACAPISAN.,128,"Ang ""Canyang Carilagán,"" (ó ang marilág na Gobernador General) ang pinacacatawán ng̃ Canyáng Macapangyarihan, ang Hárì."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,129,—¡Anó bang hárì ó cung Roque man!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,130,Sa ganáng amin ay waláng ibáng hárì cung dî ang tunay....
Noli Me Tangere,1,ISANG PAGCACAPISAN.,131,—¡Tiguil!—ang sigáw ng̃ tenienteng nagbabalà at wari'y mandin ay nag-uutos sa canyáng mg̃a sundalo;—¡ó inyóng pagsisisihan ang lahát ninyóng sinabi ó búcas din ay magbíbigay sabi acó sa Canyang Carilagán!...
Noli Me Tangere,1,ISANG PAGCACAPISAN.,132,"—¡Lacad na cayó ng̃ayón din, lacad na cayó!—ang sagót ng̃ boong paglibác ni Fr. Dámaso, na lumapít sa tenienteng nacasuntóc ang camáy.—¿Acalà ba ninyo't may suot acóng hábito'y walâ acóng ...?"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,133,¡Lacad na cayo't ipahihíram co pa sa inyó ang aking coche!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,134,Naoowî ang salitaan sa catawatawang anyô.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,135,"Ang cagaling̃ang palad ay nakialam ang dominico.—¡Mg̃a guinoo!—ang sabi niyáng taglay ang anyóng may capangyarihan at iyáng voces na nagdaraan sa ilóng na totoong nababagay sa mg̃a fraile;—huwag sana ninyóng papagligáwligawín ang mg̃a bagay, at howag namán cayóng humánap ng̃ mg̃a paglapastang̃an sa waláng makikita cayó."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,136,Dapat nating ibucód sa mg̃a pananalitâ ni Fr. Dámaso ang mg̃a pananalitâ ng̃ tao sa mg̃a pananalitâ ng̃ sacerdote.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,137,"Ang mg̃a pananalitâ ng̃ sacerdote, sa canyáng pagcasacerdote, ""per se"", ay hindî macasasakít ng̃ loob canino man, sa pagca't mulâ sa lubós ng̃ catotohanan."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,138,"Sa mg̃a pananalitâ ng̃ tao, ay dapat gawín ang isá pa manding pagbabahagui: ang mg̃a sinasabing ""ab irato"", ang mg̃a sinabing ""exore"", datapuwa't hindî ""in corde"", at ang sinasabing ""in corde""."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,139,"Ang mg̃a sinasabing ""in corde"" lamang ang macasasakít ng̃ loob: sacali't dating tinatagláy ng̃ ""in meate"" sa isáng cadahilanan, ó cung nasabi lamang ""per accidens"", sa pagcacáinitan ng̃ salitàan, cung mayroong...."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,140,"—¡Ng̃uni't aco'y ""por accidens"" at ""por mi"" ay nalalaman co ang mg̃a cadahilanan, pári Sibyla!—ang isinalabat ng̃ militar, na nakikita niyáng siya'y nabibilot ng̃ gayóng caraming mg̃a pag tatang̃itang̃i, at nang̃ang̃anib siyáng cung mapapatuloy ay siyá pa ang lalábas na may casalanan.—Nalalaman co ang mg̃a cadahilanan at papagtatang̃iin ng̃ ""cagalang̃an pô ninyo"" (papagtatang̃itang̃iin pô ninyo)."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,141,"Sa panahóng wala si pári Dámaso sa San Diego ay inilibíng ng̃ coadjutor ang bangcáy ng̃ isáng táong totoong carapatdapat ...; opò, totoong carapatdapat; siya'y macáilan cong nácapanayam, at tumúloy acó sa canyáng bahay."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,142,"Na siya'y hindi nang̃umpisál cailan man, at iyán bagá'y ¿anó?"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,143,"Acó ma'y hindi rin nang̃ung̃umpisál, ng̃uni't sabihing nagpacamatáy, iya'y isáng casinung̃aling̃an, isáng paratang."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,144,"Isáng táong gaya niyáng may isáng anác na lalaking kinabubuhusan ng̃ boong pag-irog at mg̃a pag-asa, isáng táong may pananampalataya sa Dios, na nacacaalám ng̃ canyang mg̃a catungculang dapat ganapín sa pamamayan, isáng táong mapagmahál sa capurihán at hindi sumisinsay sa catuwiran, ang ganyáng tao'y hindî nagpápacamatay."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,145,"Ito'y sinasabi co, at hindî co sinasabi ang mg̃a ibáng aking iniisip, at kilanlíng utang na loob sa akin ng̃ ""cagalang̃an"" pô ninyó."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,146,At tinalicdán ang franciscano at nagpatuloy ng̃ pananalitâ:
Noli Me Tangere,1,ISANG PAGCACAPISAN.,147,"—Ng̃ magcágayo'y ng̃ magbalic ang curang itó sa bayan, pagcatapos na maalipustá ang coadjutor, ang guinawa'y ipinahucay ang bangcáy na iyón, ipinadala sa labás ng̃ libing̃an, upang ibaón hindi co maalaman cung saan."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,148,"Sa caruwagan nang bayang San Diego'y hindi tumutol; tunay ng̃a't iilan lamang ang nacaalam, walang camag-anac ang nasirà, at na sa Europa ang canyang bugtóng na anác; ng̃uni't nabalitaan ng̃ Gobernador General, at palibhasa'y táong may dalisay na púsò, ay hining̃i ang caparusahán ... at inilipat si pári Dámaso sa lalong magaling na bayan."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,149,Itó ng̃â lamang ang nangyari.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,150,"Ng̃ayo'y gawín ng̃ ""inyó pong cagalang̃án"" ang pagtatang̃itang̃i."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,151,At pagca sabi nitó'y lumayò sa pulutóng na iyón.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,152,—Dináramdam cong hindî co sinásadya'y nábanguit co ang isáng bagay na totoong mapang̃anib ani párì Sibylang may pighatî.—Datapuwa't cung sa cawacasa'y nakinabang naman cayó sa pagpapalít-bayan....
Noli Me Tangere,1,ISANG PAGCACAPISAN.,153,—¡Anó bang pakikinabang̃in!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,154,¿At ang nawáwalâ sa mg̃a paglipat ... at ang mg̃a papel ... at ang mg̃a ... at ang lahát ng̃ mg̃a náliligwín?—ang isinalabat na halos nauutál ni Fr. Dámaso na hindi macapagpiguil ng̃ galit.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,155,Untiunting nanag-úli ang capisanang iyón sa dating catahimican.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,156,"Nang̃agsidatíng ang ibá pang mg̃a tao, caacbáy ang isáng matandáng castilàng piláy, matamís at mabaít ang pagmumukhâ, nacaacay sa bísig ng̃ isáng matandáng babaeng filipinang punô ng̃ culót ang buhóc, may mg̃a pintá ang mukhâ at nacasuot europea."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,157,"Sila'y sinalubong ng̃ bating catoto ng̃ naroroong pulutóng, at nang̃agsiupô sa tabí ng̃ ating mg̃a cakilala ang Doctor De Espadaña at ang guinoong asawa niyang ""doctora"" na si Doña Victorina."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,158,"Doo'y napapanood ang iláng mg̃a ""periodista"" at mg̃a ""almacenero"" na nang̃agpaparoo't parito at waláng maalamang gawín."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,159,"—Ng̃uni't ¿masasabi pô ba ninyo sa akin, guinoong Laruja, cung anóng tao cayâ ang may arì ng̃ bahay?—ang tanóng ng̃ binatang mapulá ang buhóc.—Aco'y hindî pa naipapakilala sa canyá."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,160,"—Ang sabihana'y umalís daw, acó ma'y hindi co pa siyá nakikita."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,161,"—¡Dito'y hindî cailang̃anang mg̃a pagpapakilala!—ang isinabád ni Fr. Dámaso,—Si Santiago'y isáng táong mabaít."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,162,—Isang táong hindi nacátuclas ng̃ pólvorâ—ang idinugtong ni Laruja.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,163,"—¡Cayó pô namán, guinoong Laruja!—ang sinabi sa malambing na pagsisi ni Doña Victorinang nag-aabanico.—¿Paano pô bang matutuclasan pa ng̃ abang iyón ang pólvora, ay alinsunod sa sabi'y natuclasan na ito ng̃ mg̃a insíc na malaong panahón na?"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,164,—¿Nang mg̃a insíc?
Noli Me Tangere,1,ISANG PAGCACAPISAN.,165,"¿Nasisirà bâ ang isip ninyo?—ang sabi ni Fr. Dámaso,—¡Tumahán ng̃â cayó!"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,166,"¡Ang nacátuclas ng̃ paggawâ ng̃ pólvora'y isang franciscano, isá sa aming samahan, Fr. Hindî co maalaman Savalls, ng̃ siglong ..."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,167,¡icapitó!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,168,—¡Isang franciscano!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,169,"Marahil naguíng misionero sa China, ang párì Savalls na iyan—ang itinutol ng̃ guinoong babae na hindî ipinatatalo ng̃ gayongayon lamang ang canyang mg̃a isipan."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,170,"—Marahil Schwartz ang ibig pô ninyong sabihin, guinoong babae—ang itinugón namán ni Fr. Sibyla, na hindî man lamang siya tinítingnan."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,171,—Hindî co maalaman; sinabi ni Fr. Dámasong Savalls: walâ acóng guinawâ cung dî inulit co lamang ang canyang sinalitâ.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,172,—¡Magalíng!
Noli Me Tangere,1,ISANG PAGCACAPISAN.,173,"Savalls ó Chevás, ¿eh anó ng̃ayon?"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,174,¡Hindî dahil sa isáng letra ay siya'y maguiguing insíc!—ang mulíng sinaysay na nayáyamot ang franciscano.
Noli Me Tangere,1,ISANG PAGCACAPISAN.,175,"—At ng̃ icalabing-apat na siglo at hindî ng̃ icapitó—ang idinugtóng ng̃ dominico, na ang anyo'y parang sinásala ang camalìan at ng̃ pasakitan ang capalaluan niyong isáng fraile."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,176,"—¡Mabuti, datapuwa't hindî sa paglalabis cumulang ng̃ isáng siglo'y siya'y maguiguing dominico na!"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,177,"—¡Abá, howag pô sanang magalit ang cagalang̃án pô ninyo!—ani párì Sibylang ng̃umíng̃itî.—Lalong magalíng cung siya ang nacátuclas ng̃ paggawâ ng̃ pólvora, sa pagca't sa gayo'y naibsan na niya sa pagcacapagod sa gayóng bagay ang canyang mg̃a capatíd."
Noli Me Tangere,1,ISANG PAGCACAPISAN.,178,"—¿At sinasabi pô ninyo, párì Sibyla, na nangyari ang bagay na iyón ng̃ icalabíng apat na siglo?—ang tanóng na malakí ang nais na macatalós ni Doña Victorina—¿ng̃ hindî pa ó ng̃ macapagcatawáng tao na si Cristo?"
Noli Me Tangere,1,ISANG PAGCACAPISAN.,179,Pinalad ang tinátanong na pumasoc sa salas ang dalawang guinoo.
Noli Me Tangere,2,CRISOSTOMO IBARRA,1,"Hindî magagandá at mabubuting bíhis na mg̃a dalaga upang pansinín ng̃ lahat, sampô ni Fr. Sibyla; hindî ang cárilagdilagang Capitan General na casama ang canyang mg̃a ayudante upang maalís sa pagcatigagal ang teniente at sumalubong ng̃ ilang hacbáng, at si Fr. Dámaso'y maguíng tila nawal-an ng̃ díwà: sila'y walâ cung dî ang ""original"" ng̃ larawang naca frac, na tang̃an sa camáy ang isáng binatang luksâ ang boong pananamit."
Noli Me Tangere,2,CRISOSTOMO IBARRA,2,"—¡Magandang gabí pô, mg̃a guinoo!"
Noli Me Tangere,2,CRISOSTOMO IBARRA,3,"¡Magandang gabí pô ""among""!—ang unang sinabi ni Capitang Tiago, at canyáng hinagcan ang mg̃a camáy ng̃ mg̃a sacerdote, na pawang nacalimot ng̃ pagbebendicion."
Noli Me Tangere,2,CRISOSTOMO IBARRA,4,Inalís ng̃ dominico ang canyang salamín sa mata upang mapagmasdan ang bagong datíng na binatà at namumutlâ si Fr. Dámaso at nangdídidilat ang mg̃a matá.
Noli Me Tangere,2,CRISOSTOMO IBARRA,5,"—¡May capurihan acóng ipakilala pô sa inyó si Don Crisòstomo Ibarra, na anác ng̃ nasirà cong caibigan!—ang ipinagpatuloy ni Capitang Tiago.—Bagong galing sa Europa ang guinoong ito, at siya'y aking sinalubong."
Noli Me Tangere,2,CRISOSTOMO IBARRA,6,"Umaling̃awng̃aw ang pagtatacá ng̃ máring̃ig ang pang̃alang ito; nalimutan ng̃ tenienteng bumatì sa may bahay, lumapit siya sa binatà at pinagmasdan niya ito, mulâ sa paa hanggang ulo."
Noli Me Tangere,2,CRISOSTOMO IBARRA,7,"Ito'y nakikipagbatian ng̃ mg̃a ugaling salitâ ng̃ sandalíng iyon sa boong pulutóng; tila mandin sa canya'y walang bagay na naíiba sa guitnâ ng̃ salas na iyon, liban na lamang sa canyang pananamít na itím."
Noli Me Tangere,2,CRISOSTOMO IBARRA,8,"Ang canyang taas na higuít sa caraniwan, ang canyang pagmumukhâ, ang canyang mg̃a kílos ay pawang naghahalimuyac niyang cabataang mainam na pinagsabay inaralan ang catawa't cálolowa."
Noli Me Tangere,2,CRISOSTOMO IBARRA,9,"Nababasa sa canyang mukháng bucás at masayá ang cauntíng bacás ng̃ dugong castilà na naaaninag sa isang magandáng culay caymanggui, na mapulapulá sa mg̃a pisng̃i, marahil sa pagcápatira niya sa mg̃a bayang malalamíg."
Noli Me Tangere,2,CRISOSTOMO IBARRA,10,—¡Abá!—ang biglang sinabi sa magalác na pagtatacá—¡ang cura ng̃ aking bayan!
Noli Me Tangere,2,CRISOSTOMO IBARRA,11,¡Si parì Dámaso: ang matalic na caibigan ng̃ aking amá!
Noli Me Tangere,2,CRISOSTOMO IBARRA,12,Nang̃agting̃inang lahat sa franciscano: ito'y hindi cumilos.
Noli Me Tangere,2,CRISOSTOMO IBARRA,13,"—¡Acó po'y pagpaumanhinan ninyó, aco'y nagcámali!—ang idinugtong ni Ibarra, na ga nahihiyâ na."
Noli Me Tangere,2,CRISOSTOMO IBARRA,14,"—¡Hindî ca nagcámali!—ang sa cawacasa'y naisagot ni Fr. Dámaso, na sirâ ang voces.—Ng̃uni't cailan ma'y hindî co naguíng caibigang matalic ang iyong amá."
Noli Me Tangere,2,CRISOSTOMO IBARRA,15,"Untiunting iniurong ni Ibarra ang canyang camáy na iniacmáng humawac sa camáy ni parì Dámaso, at tiningnan niya itó ng̃ boong pangguiguilalas; luming̃ón at ang nakita niya'y ang mabalasic na anyô ng̃ teniente, na nagpapatuloy ng̃ pagmamasíd sa canya."
Noli Me Tangere,2,CRISOSTOMO IBARRA,16,"—Bagongtao, ¿cayó po bâ ang anác ni Don Rafael Ibarra?"
Noli Me Tangere,2,CRISOSTOMO IBARRA,17,Yumucód ang binatà.
Noli Me Tangere,2,CRISOSTOMO IBARRA,18,Ga tumindíg na sa canyang sillón si Fr. Dámaso at tinitigan ang teniente.
Noli Me Tangere,2,CRISOSTOMO IBARRA,19,"—¡Cahimanawarî dumatíng cayong malualhatì dito sa inyong lupaín, at magtamó nawâ pô cayó ng̃ lalong magandang palad cay sa inyong ama!—ang sabi ng̃ militar na nang̃ing̃inig ang voces."
Noli Me Tangere,2,CRISOSTOMO IBARRA,20,"Siya'y aking nakilala at nácapanayam, at masasabi cong siya'y isa sa mg̃a taong lalong carapatdapat at lalong may malinis na capurihán sa Filipinas."
Noli Me Tangere,2,CRISOSTOMO IBARRA,21,"—Guinoo—ang sagót ni Ibarrang nababagbag ang púsò—ang inyo pong pagpuri sa aking amá ay pumapawì ng̃ aking mg̃a pag-alap-ap tungcol sa caniyang kinahinatnang palad, na aco, na canyang anác ay di co pa napagtátalos."
Noli Me Tangere,2,CRISOSTOMO IBARRA,22,"Napunô ng̃ lúhà ang mg̃a matá ng̃ matandà, tumalicód at umalís na dalídálì."
Noli Me Tangere,2,CRISOSTOMO IBARRA,23,"Napag-isa ang binata sa guitnâ ng̃ salas; at sa pagca't nawalâ ang may bahay, walâ siyang makitang sa canya'y magpakilala sa mg̃a dalaga, na ang caramiha'y tinitingnan siya ng̃ may pagling̃ap."
Noli Me Tangere,2,CRISOSTOMO IBARRA,24,"Nang macapag-alinlang may iláng minuto, tinung̃o niya ang mg̃a dalagang tagláy ang calugodlugod na catutubong kilos."
Noli Me Tangere,2,CRISOSTOMO IBARRA,25,—Itulot ninyo sa aking lacdang̃an co—anya—ang mg̃a utos ng̃ mahigpit na pakikipagcapwa tao.
Noli Me Tangere,2,CRISOSTOMO IBARRA,26,"Pitóng taón na ng̃ayong umalís acó rito sa aking bayan, at ng̃ayong aco'y bumalíc ay hindi co mapiguilan ang nasang aco'y bumáti sa lalong mahalagang hiyas niya; sa canyang mg̃a suplíng na babae."
